cyp2d6_veith_cls,hia_hou_cls,ppbr_az_cls,pgp_broccatelli_cls,dili_cls,cyp2c9_veith_cls,ld50_zhu_cls,lipophilicity_astrazeneca_cls,cyp3a4_veith_cls,herg_cls,bbb_martins_cls,bioavailability_ma_cls,clearance_hepatocyte_az_cls,cyp2d6_substrate_carbonmangels_cls,cyp2c9_substrate_carbonmangels_cls,clearance_microsome_az_cls,ames_cls,solubility_aqsoldb_cls,vdss_lombardo_cls,caco2_wang_cls,cyp3a4_substrate_carbonmangels_cls,half_life_obach_cls
0.5291155903122419,0.8534979423868313,8.64699619340308,0.8940282591308985,0.8534782608695652,0.6816520676140561,0.6955100570815503,0.7610127278115778,0.7309805755877002,0.7505154639175258,0.8676907442151344,0.6814100432324576,0.2518279344716022,0.6449936240926458,0.4083805905199813,0.4326004617413865,0.7338825902210735,1.05383789533891,0.5967163086354986,0.466780227780755,0.5756103074141049,0.328580402796432
0.5961615783504943,0.9098765432098765,7.9743614630051605,0.9140229272194081,0.8739130434782609,0.7182545613594367,0.6178429890337107,0.617559181585908,0.7938839052342824,0.8483063328424154,0.900093808630394,0.6840705021616229,0.36489491706658467,0.6400139688251929,0.3440279470129704,0.5371769542869983,0.7634386810002154,0.8518406001020887,0.5792885654773611,0.3277285520171785,0.6470388788426763,0.502320167352073
0.6317122500494636,0.9637860082304528,7.929455755257313,0.8925619834710744,0.8782608695652174,0.7561680765322374,0.6539126771783634,0.559004049811867,0.8130447486148569,0.7923416789396172,0.9201063164477798,0.7226471566345195,0.3685184289819716,0.6704791132158202,0.43063600229188,0.6235568939787333,0.8068701169006638,0.8314554106553136,0.6187431045518776,0.3218480937833682,0.6052215189873418,0.41733080729000377
