ld50_zhu_mean,cyp2c9_substrate_carbonmangels_mean,dili_mean,herg_mean,half_life_obach_mean,clearance_hepatocyte_az_mean,pgp_broccatelli_mean,vdss_lombardo_mean,caco2_wang_mean,lipophilicity_astrazeneca_mean,cyp2d6_substrate_carbonmangels_mean,cyp2c9_veith_mean,bioavailability_ma_mean,clearance_microsome_az_mean,solubility_aqsoldb_mean,cyp3a4_substrate_carbonmangels_mean,cyp3a4_veith_mean,ppbr_az_mean,hia_hou_mean,cyp2d6_veith_mean,bbb_martins_mean,ames_mean
0.6097622057910863,0.4090601636606612,0.9159090909090908,0.7407952871870398,0.41016020333637343,0.32178731270639693,0.9240869101572914,0.6488624199503369,0.362582754903739,0.6461231013596324,0.5837939711280572,0.7126629095408797,0.5846358496840706,0.5881697818048629,0.8590444224910947,0.6089511754068716,0.7813365356372255,8.35026726055657,0.994238683127572,0.575502477872243,0.8892025405786873,0.8163465115823689
0.6017097991000009,0.3950518100069129,0.9331818181818183,0.7873343151693667,0.4701541584136532,0.32700073747683917,0.9371500933084511,0.6495699189151718,0.36021022352948884,0.6302757713523295,0.6293552211367824,0.7282740520102547,0.6701030927835051,0.6167842821390109,0.8043505049425108,0.623869801084991,0.8165563485576818,8.047402188159486,0.9823045267489712,0.6080062439506706,0.8928487414725947,0.8366915349820829
0.6071570942708377,0.3773286177717601,0.9427272727272727,0.8020618556701031,0.4885961777677659,0.32809584652337387,0.9365502532657958,0.6429701072759676,0.316636991379019,0.6058667838078967,0.6483730387793517,0.7318302923682566,0.6129032258064515,0.5954421416122293,0.7868254427757178,0.6268083182640146,0.8181157728426713,7.625582705857717,0.9703703703703704,0.6148911438951971,0.8982592331216184,0.8358103741996122
0.603706072131739,0.3428997134268095,0.9231818181818181,0.7820324005891016,0.5049032081593071,0.3449992558185633,0.9331511596907491,0.633294281894641,0.32329991311078765,0.5926773212387094,0.6209824427198628,0.725124606111241,0.606584635849684,0.5943905723595587,0.8143202861434086,0.6259041591320073,0.8291470280087169,7.621278168707287,0.9641975308641975,0.5957793833112438,0.8875558692072453,0.8452094225459671
