ppbr_az,herg,solubility_aqsoldb,cyp2d6_substrate_carbonmangels,bbb_martins,ld50_zhu,cyp2d6_veith,dili,pgp_broccatelli,hia_hou,lipophilicity_astrazeneca,cyp2c9_substrate_carbonmangels,cyp3a4_substrate_carbonmangels,caco2_wang,bioavailability_ma,half_life_obach,cyp3a4_veith,clearance_hepatocyte_az,ames,vdss_lombardo,clearance_microsome_az,cyp2c9_veith
9.942502257735642,0.7555228276877761,1.226531637762065,0.6268670364512635,0.8345841150719199,0.6398668999213811,0.370015740479293,0.9273913043478261,0.9024260197280725,0.9563786008230453,0.7662576476922702,0.3537824956772877,0.570750452079566,0.38551400461134033,0.6178915862986365,0.4224598435347065,0.6879157333390955,0.28644851763243095,0.7823219565685641,0.5622143648616491,0.5071909958270641,0.5059620737329136
8.399015217533819,0.8076583210603829,1.1151393222625339,0.6763903855384075,0.8617104440275171,0.6449512133243441,0.4492247114706401,0.9034782608695653,0.9255531858171154,0.9654320987654321,0.6352422426060906,0.3864466842041242,0.5782097649186256,0.3675328125703918,0.5251080811439973,0.46026771413174977,0.7291877053953205,0.3453294267854126,0.8258532573576924,0.6314797418647629,0.5520659041298424,0.5427800016994845
9.223973350053953,0.8055964653902798,1.108297714754359,0.6482354245658966,0.8731629143214509,0.65599907391965,0.47488503498860446,0.9121739130434783,0.9222207411356972,0.9679012345679012,0.6240534445650521,0.437646007620351,0.6075949367088607,0.36220811531720853,0.5364150315929497,0.5326980428363365,0.7250826329216038,0.3016540248309216,0.824885938632047,0.6329846859625692,0.5744658631052856,0.5360429079513864
9.053439764328944,0.8173784977908689,1.1435751165867047,0.6948780527400031,0.8871169480925578,0.672791001968358,0.4578194174025164,0.9121739130434783,0.924353505731805,0.9662551440329219,0.6427900090424256,0.3361883918081906,0.5822784810126582,0.34904631892083143,0.5716661124043897,0.513897767592029,0.737068632776298,0.3525612631280065,0.8217313830308015,0.6024174258951728,0.5540809857825828,0.5381211110534984
8.780884636302053,0.8067746686303388,1.1477471949050144,0.6815341528661142,0.8757817385866167,0.6785549226607296,0.4464685642763961,0.8999999999999999,0.9162889896027725,0.9563786008230453,0.6442873509854433,0.34044371144931174,0.5490506329113924,0.35937431228688016,0.6092450947788492,0.4898730256153258,0.7200184948252393,0.3341233569601699,0.8303080146468502,0.5866984277502785,0.5736750557580584,0.5383502988303344
