ames,bbb_martins,bioavailability_ma,caco2_wang,clearance_hepatocyte_az,clearance_microsome_az,cyp2c9_substrate_carbonmangels,cyp2c9_veith,cyp2d6_substrate_carbonmangels,cyp2d6_veith,cyp3a4_substrate_carbonmangels,cyp3a4_veith,dili,half_life_obach,herg,hia_hou,ld50_zhu,lipophilicity_astrazeneca,pgp_broccatelli,ppbr_az,solubility_aqsoldb,vdss_lombardo
0.658377880906225,0.5942776735459663,0.6252078483538411,0.5231257402425813,0.1452438445597724,0.2374330887002152,0.3453230479800369,0.5586113548447481,0.3891654034155174,0.3589949828398611,0.5924502712477396,0.5740881601067842,0.8982608695652174,0.024416240895635,0.6758468335787924,0.8131687242798356,0.7636091647485771,0.932075592495374,0.7608637696614237,10.912626186306175,1.3377943743844602,0.3596150265389444
0.7882805615931386,0.6354948405253283,0.6597938144329896,0.4746893892158491,0.207986879815517,0.390667919269804,0.4059616009747104,0.6338151448854021,0.5934358759717,0.4403526161937998,0.5230560578661844,0.6994316085240785,0.8708695652173912,0.3218705659853443,0.7413843888070693,0.839917695473251,0.7582502216946059,0.8773596067418115,0.8237136763529725,10.437762278621191,1.118272797083271,0.4103694042118921
0.7898921067575241,0.671572076297686,0.6711007648819421,0.4813587750457392,0.1898002878802408,0.4093342676949766,0.4105318114239632,0.6396746272946615,0.5735938863858411,0.4516269046435255,0.5289330922242315,0.7172495904894551,0.8469565217391306,0.2447645590706723,0.7379970544918999,0.7987654320987654,0.7537143094105563,0.8759841510755274,0.8158491069048254,10.510963961482934,1.0847039749500944,0.4801981553893148
0.7969805557187335,0.683415415884928,0.6687728633189225,0.4841853828027038,0.2316608171834622,0.4561112040139305,0.4408247830415779,0.6543982272440416,0.5418332242796171,0.457879550172371,0.5345840867992767,0.7408244074049659,0.841304347826087,0.2342073730225273,0.7428571428571429,0.845267489711934,0.7546080157315055,0.8632525159139149,0.8218475073313783,10.188688337429962,1.0787348481586354,0.4565392176995166
0.7982259296246255,0.6988938398999376,0.6714333222480878,0.4879612859245887,0.243381051277832,0.4173048331271577,0.4311603895168163,0.6561429883024739,0.5458389556483049,0.4618832328450328,0.5526672694394213,0.7402454435948314,0.8526086956521739,0.2443694313346087,0.7407952871870398,0.8156378600823045,0.7542977631500762,0.8600804724847249,0.8249133564382832,10.145018576537508,1.0627959972523806,0.3688468188021328
